time,open,high,low,close,volume,returns_simple,returns_log,volatility_20,sma_5,sma_10,sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,roc_12,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_width,bb_position,atr_14,stoch_k,stoch_d,high_low_ratio,close_open_ratio,body_size,wick_upper,wick_lower,returns_lag_1,close_lag_1,volume_lag_1,returns_lag_2,close_lag_2,volume_lag_2,returns_lag_3,close_lag_3,volume_lag_3,returns_lag_5,close_lag_5,volume_lag_5,volume_sma_20,volume_ratio
2025-03-17 00:00:00+00:00,1.0878,1.08903,1.08738,1.08829,5034.0,,,,,,,,,1.08829,1.08829,,,0.0,0.0,0.0,,,,,,,,,0.0015161399994486114,0.00045024763619979914,0.0004899999999998794,0.0007399999999999629,0.00042000000000008697,,,,,,,,,,,,,,
2025-03-17 04:00:00+00:00,1.08829,1.08939,1.08735,1.08777,4850.0,-0.0004778138180081548,-0.0004779280074061248,,,,,,,1.08821,1.0882514814814814,,,-4.148148148153119e-05,-8.296296296306238e-06,-3.318518518522495e-05,,,,,,,,,0.001875396453294393,-0.00047804223319274845,0.000520000000000076,0.001100000000000101,0.0004199999999998649,,1.08829,5034.0,,,,,,,,,,,
2025-03-17 08:00:00+00:00,1.08778,1.09006,1.08684,1.09,11315.0,0.002050065730807127,0.0020479672136327997,,,,,,,1.0884853846153846,1.088381001371742,,,0.00010438324364248075,1.423961169145116e-05,9.014363195102959e-05,,,,,,,,,0.002954128440366973,0.0020366972477065233,0.0022200000000001108,5.999999999994898e-05,0.0009399999999999409,-0.0004778138180081548,1.08777,4850.0,,1.08829,5034.0,,,,,,,,
2025-03-17 12:00:00+00:00,1.09001,1.0912,1.08874,1.09046,13203.0,0.000422018348623876,0.0004219293239264116,,,,,,,1.0887891715976332,1.0885350012701316,,,0.00025417032750163493,6.222575485348791e-05,0.00019194457264814702,,,,,,,,,0.0022559286906442297,0.0004126698824349921,0.00045000000000006146,0.0007399999999999629,0.0012699999999998823,0.002050065730807127,1.09,11315.0,-0.0004778138180081548,1.08777,4850.0,,1.08829,5034.0,,,,,
2025-03-17 16:00:00+00:00,1.09047,1.09299,1.0902,1.09142,11215.0,0.0008803624158613133,0.0008799751241577212,,1.089588,,,,,1.0891939144287666,1.0887487048797515,,,0.0004452095490150576,0.00013882251368580186,0.0003063870353292558,,,,,,,,,0.002556302798189375,0.0008704256839713459,0.0009500000000000064,0.0015699999999998493,0.00026999999999999247,0.000422018348623876,1.09046,13203.0,0.002050065730807127,1.09,11315.0,-0.0004778138180081548,1.08777,4850.0,,,,,
2025-03-17 20:00:00+00:00,1.0914,1.09271,1.09124,1.09215,4660.0,0.0006688534203147523,0.0006686298375563258,,1.09036,,,,,1.0896486968243408,1.0890006526664366,,,0.000648044157904204,0.0002406668425294823,0.00040737731537472167,,,,,,,,,0.0013459689603077256,0.0006867188572998475,0.0007500000000000284,0.000560000000000116,0.00015999999999993797,0.0008803624158613133,1.09142,11215.0,0.000422018348623876,1.09046,13203.0,0.002050065730807127,1.09,11315.0,,1.08829,5034.0,,
2025-03-18 00:00:00+00:00,1.09214,1.09227,1.09121,1.09135,3751.0,-0.0007325001144530274,-0.0007327685237430922,,1.091076,,,,,1.0899104357744422,1.0891746783948488,,,0.0007357573795934158,0.000339684949942269,0.0003960724296511468,,,,,,,,,0.000971274110047245,-0.0007238741008842887,0.0007900000000000684,0.00012999999999996348,0.000140000000000029,0.0006688534203147523,1.09215,4660.0,0.0008803624158613133,1.09142,11215.0,0.000422018348623876,1.09046,13203.0,-0.0004778138180081548,1.08777,4850.0,,
2025-03-18 04:00:00+00:00,1.09135,1.09162,1.09061,1.09078,4000.0,-0.0005222889082329152,-0.00052242534859434,,1.0912320000000002,,,,,1.0900442148860665,1.0892935911063415,,,0.0007506237797250126,0.0004218727158988177,0.0003287510638261949,,,,,,,,,0.0009259429032435095,-0.0005225618364839467,0.0005699999999999594,0.00026999999999999247,0.00017000000000000348,-0.0007325001144530274,1.09135,3751.0,0.0006688534203147523,1.09215,4660.0,0.0008803624158613133,1.09142,11215.0,0.002050065730807127,1.09,11315.0,,
2025-03-18 08:00:00+00:00,1.09081,1.09546,1.09035,1.09504,11298.0,0.0039054621463538997,0.003897855627281666,,1.0921480000000001,,,,,1.090812797211287,1.0897192510243903,,,0.0010935461868968321,0.0005562074100984207,0.0005373387767984115,,,,,,,,,0.0046664962010521715,0.0038628725891291242,0.004229999999999956,0.00042000000000008697,0.000460000000000127,-0.0005222889082329152,1.09078,4000.0,-0.0007325001144530274,1.09135,3751.0,0.0006688534203147523,1.09215,4660.0,0.000422018348623876,1.09046,13203.0,,
2025-03-18 12:00:00+00:00,1.09503,1.09524,1.08924,1.09125,13765.0,-0.0034610607831676576,-0.0034670641099619247,,1.092114,1.090851,,,,1.0908800591787813,1.0898326398373983,,,0.0010474193413829713,0.0006544497963553308,0.0003929695450276405,,,,,,,,,0.0054982817869415855,-0.003463917525773099,0.0037799999999998946,0.00021000000000004349,0.0020100000000000673,0.0039054621463538997,1.09504,11298.0,-0.0005222889082329152,1.09078,4000.0,-0.0007325001144530274,1.09135,3751.0,0.0008803624158613133,1.09142,11215.0,,
2025-03-18 16:00:00+00:00,1.09125,1.09518,1.08966,1.09496,14203.0,0.003399770904925381,0.003394004749198752,,1.092676,1.091518,,,,1.0915077423820456,1.0902124442938874,,,0.0012952980881582032,0.0007826194547159054,0.0005126786334422979,,,,,,,,,0.005041280046759671,0.0033882516256300505,0.00370999999999988,0.000220000000000109,0.0015899999999999803,-0.0034610607831676576,1.09125,13765.0,0.0039054621463538997,1.09504,11298.0,-0.0005222889082329152,1.09078,4000.0,0.0006688534203147523,1.09215,4660.0,,
2025-03-18 20:00:00+00:00,1.09497,1.09513,1.09401,1.09434,4491.0,-0.0005662307298894831,-0.0005663910990493737,,1.093274,1.0921750000000001,,,,1.0919434743232694,1.0905181891610067,,,0.0014252851622627016,0.0009111525962252647,0.0005141325660374369,,,,,,,,,0.001023447922949001,-0.0005756894566587243,0.0006299999999999084,0.00015999999999993797,0.0003300000000001635,0.003399770904925381,1.09496,14203.0,-0.0034610607831676576,1.09125,13765.0,0.0039054621463538997,1.09504,11298.0,-0.0007325001144530274,1.09135,3751.0,,
2025-03-19 00:00:00+00:00,1.09437,1.09457,1.09317,1.09369,3486.0,-0.0005939653124258371,-0.0005941417797024402,,1.0938560000000002,1.092544,,,,1.092212170581228,1.0907531381120434,,0.4961912725468461,0.0014590324691845513,0.0010207285708171221,0.0004383038983674292,,,,,,,,,0.0012800702209950423,-0.0006217483930547174,0.0006800000000000139,0.00019999999999997797,0.000520000000000076,-0.0005662307298894831,1.09434,4491.0,0.003399770904925381,1.09496,14203.0,-0.0034610607831676576,1.09125,13765.0,-0.0005222889082329152,1.09078,4000.0,,
