time,open,high,low,close,volume,returns_simple,returns_log,volatility_20,sma_5,sma_10,sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,roc_12,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_width,bb_position,atr_14,stoch_k,stoch_d,high_low_ratio,close_open_ratio,body_size,wick_upper,wick_lower,returns_lag_1,close_lag_1,volume_lag_1,returns_lag_2,close_lag_2,volume_lag_2,returns_lag_3,close_lag_3,volume_lag_3,returns_lag_5,close_lag_5,volume_lag_5,volume_sma_20,volume_ratio
2025-03-17 00:00:00+00:00,1.2926199999999999,1.2934999999999999,1.29248,1.29298,1280.0,,,,,,,,,1.29298,1.29298,,,0.0,0.0,0.0,,,,,,,,,0.0007888753112962295,0.0002784265804576544,0.000360000000000138,0.0005199999999998539,0.00013999999999980695,,,,,,,,,,,,,,
2025-03-17 01:00:00+00:00,1.29305,1.29351,1.29263,1.29266,1206.0,-0.0002474902937401602,-0.0002475209245168922,,,,,,,1.2929307692307692,1.2929562962962964,,,-2.552706552716444e-05,-5.105413105432888e-06,-2.042165242173155e-05,,,,,,,,,0.0006807667909581731,-0.0003017034641747347,0.0003900000000001125,0.00045999999999990493,2.999999999997449e-05,,1.29298,1280.0,,,,,,,,,,,
2025-03-17 02:00:00+00:00,1.29267,1.29338,1.29267,1.2929300000000001,1474.0,0.0002088716290442605,0.00020884981840258067,,,,,,,1.2929306508875738,1.2929543484224966,,,-2.3697534922817454e-05,-8.823837468909802e-06,-1.4873697453907651e-05,,,,,,,,,0.0005491403246888759,0.00020109364002703084,0.000260000000000149,0.0004499999999998394,0.0,-0.0002474902937401602,1.29266,1206.0,,1.29298,1280.0,,,,,,,,
2025-03-17 03:00:00+00:00,1.29292,1.29443,1.29287,1.29383,2079.0,0.000696093369323858,0.0006958512087055338,,,,,,,1.2930690122894855,1.2930192115023116,,,4.9800787173870376e-05,2.901087459646233e-06,4.689969971422414e-05,,,,,,,,,0.001205722544692893,0.0007033381510708256,0.0009099999999999664,0.0005999999999999339,5.0000000000105516e-05,0.0002088716290442605,1.2929300000000001,1474.0,-0.0002474902937401602,1.29266,1206.0,,1.29298,1280.0,,,,,
2025-03-17 04:00:00+00:00,1.29382,1.29404,1.29344,1.29355,1759.0,-0.0002164117387910558,-0.00021643515919042626,,1.29319,,,,,1.2931430103987953,1.293058529168807,,,8.448122998827579e-05,1.9217115965372144e-05,6.526411402290364e-05,,,,,,,,,0.00046383982064872325,-0.0002087279192918654,0.00026999999999999247,0.000220000000000109,0.0001100000000000545,0.000696093369323858,1.29383,2079.0,0.0002088716290442605,1.2929300000000001,1474.0,-0.0002474902937401602,1.29266,1206.0,,,,,
2025-03-17 05:00:00+00:00,1.29355,1.29382,1.29307,1.2935699999999999,1481.0,1.5461327354859833e-05,1.5461207829770056e-05,,1.2933080000000001,,,,,1.2932087011066729,1.2930964158970435,,,0.00011228520962935917,3.783073469816955e-05,7.445447493118962e-05,,,,,,,,,0.0005797908114752418,1.5461088305935497e-05,1.999999999990898e-05,0.0002500000000000835,0.00048000000000003595,-0.0002164117387910558,1.29355,1759.0,0.000696093369323858,1.29383,2079.0,0.0002088716290442605,1.2929300000000001,1474.0,,1.29298,1280.0,,
2025-03-17 06:00:00+00:00,1.29355,1.29449,1.29308,1.29351,1335.0,-4.6383264918015144e-05,-4.638434065491162e-05,,1.293478,,,,,1.2932550547825694,1.2931270517565217,,,0.0001280030260477627,5.5865192968088185e-05,7.213783307967452e-05,,,,,,,,,0.0010900572859892164,-3.092361095008156e-05,4.0000000000040004e-05,0.0009399999999999409,0.00042999999999993044,1.5461327354859833e-05,1.2935699999999999,1481.0,-0.0002164117387910558,1.29355,1759.0,0.000696093369323858,1.29383,2079.0,-0.0002474902937401602,1.29266,1206.0,,
2025-03-17 07:00:00+00:00,1.2934999999999999,1.29358,1.29291,1.29345,1335.0,-4.6385416424987724e-05,-4.638649226168507e-05,,1.293582,,,,,1.2932850463544818,1.293150973848631,,,0.00013407250585073527,7.15066555446176e-05,6.256585030611767e-05,,,,,,,,,0.0005179945108043978,-3.865630677636049e-05,4.999999999988347e-05,8.000000000008001e-05,0.0005399999999999849,-4.6383264918015144e-05,1.29351,1335.0,1.5461327354859833e-05,1.2935699999999999,1481.0,-0.0002164117387910558,1.29355,1759.0,0.0002088716290442605,1.2929300000000001,1474.0,,
2025-03-17 08:00:00+00:00,1.29346,1.29375,1.29281,1.2929,1436.0,-0.000425219374540986,-0.0004253098059355912,,1.293396,,,,,1.2932258084537922,1.293132383193177,,,9.342526061528744e-05,7.589037655875157e-05,1.7534884056535875e-05,,,,,,,,,0.0007270477221749098,-0.0004331348132107015,0.000560000000000116,0.00028999999999990145,8.999999999992347e-05,-4.6385416424987724e-05,1.29345,1335.0,-4.6383264918015144e-05,1.29351,1335.0,1.5461327354859833e-05,1.2935699999999999,1481.0,0.000696093369323858,1.29383,2079.0,,
2025-03-17 09:00:00+00:00,1.2929300000000001,1.29403,1.2928600000000001,1.29359,2371.0,0.0005336839662775095,0.0005335416076370093,,1.293404,1.293297,,,,1.2932818379224396,1.293166280734423,,,0.00011555718801647963,8.382373885029719e-05,3.173344916618244e-05,,,,,,,,,0.0009044596819702482,0.0005102080257267627,0.0006599999999998829,0.00043999999999999595,7.00000000000145e-05,-0.000425219374540986,1.2929,1436.0,-4.6385416424987724e-05,1.29345,1335.0,-4.6383264918015144e-05,1.29351,1335.0,-0.0002164117387910558,1.29355,1759.0,,
